date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
9/29/2020,111.4938583,219.2970428,157.2440033,92.73940277,163.6000061,135.7246704,246.3563385,34.51862717,60.55948639,124.4186325,178.2277832,246.8677063,151.8384094,95.80351257,45.94289017,131.6335449,85.24915314,43.31894302,199.6492615,112.859726,69.19208527,200.2181244,120.796524,124.3597946,98.54862213,287.3184509,193.7799072,47.15729904,43.05712128
9/30/2020,113.1747131,224.4725189,157.4364929,95.11125183,165.2599945,137.3267822,250.209259,34.81025696,60.64370346,123.1089706,182.0135193,251.9482117,151.9307404,96.38176727,46.47241211,133.2626343,86.07170105,43.7174263,200.3887482,113.1210098,70.0791626,203.1837921,120.0221252,125.9271927,99.23656464,294.5168457,194.2948303,47.35630417,43.92679596
10/1/2020,114.1324463,225.5588837,161.0630035,96.13591003,167.8600006,135.0801849,252.3298187,34.60512543,59.31291199,122.344986,179.8217773,251.8665771,151.0723419,95.92232513,46.88526535,131.8663025,86.69756317,43.54917908,200.4800568,112.1393738,68.972435,205.2414093,121.0737762,126.1536713,98.88800812,295.744873,197.5789337,47.32446671,44.92206192
10/2/2020,110.4482193,216.7445984,156.25,96.40155029,168.0800018,138.0541229,246.7545776,34.1324234,59.96148682,121.5909348,181.0444489,253.3998108,152.8536682,95.51039124,45.78133774,130.8995514,87.52009583,43.70856476,203.2919922,113.2481155,68.26276398,199.1844482,121.0737762,125.1389694,99.59429169,294.7153015,195.742569,47.15729904,44.11203384
10/5/2020,113.8490372,226.1064453,159.9600067,98.56468201,171.1999969,141.3227386,250.4183044,34.39999771,61.23328781,122.4045258,182.7651978,255.931076,155.7241211,96.65112305,46.39163208,132.6808014,89.36992645,43.72628021,206.3961182,114.9359512,68.63449097,203.2321014,122.2879562,126.2895508,102.6486969,300.5437927,197.7635193,47.49162674,44.52017975
10/6/2020,110.5850143,223.1742401,154.9980011,96.54386139,159.5399933,139.5180969,249.0344391,34.39999771,60.89639664,119.9836197,182.1221924,250.8233337,154.0350952,96.61943054,46.10443497,130.91745,88.4495163,43.33665085,204.5884399,114.5687561,67.27430725,198.9139404,122.03936,126.4888916,102.300148,297.048584,194.7612457,47.33241653,44.15285873
10/7/2020,112.4613647,227.5725555,159.7845001,98.08081055,164.6100006,142.5012817,258.8309937,35.14025497,62.14294052,121.9481277,184.3954315,256.5570068,158.3361511,98.28296661,47.27119064,132.3675537,89.99256134,43.88566971,206.770462,117.5772018,67.62068176,202.7007446,124.3434448,127.4764404,104.3822861,305.2860107,196.7238922,47.45183563,44.23448181
10/8/2020,112.3538437,212.04599,159.5274963,101.0437241,168,144.2414703,259.0698853,35.48809052,63.35583496,122.1267014,188.3622742,258.1264954,160.3943939,104.1607742,47.89942932,133.2715607,91.84240723,44.68262863,206.1496277,118.4387741,67.99240875,203.4252777,124.0088577,128.3371887,106.0516739,304.5680542,197.2194366,47.61917114,44.38203812
10/9/2020,114.3083267,209.0519409,164.3325043,101.3104782,167.3300018,146.3407135,264.8044434,35.54159927,62.32824707,124.0019226,187.9637604,259.3967285,160.9481659,101.2297974,47.4058075,135.1333771,91.31903839,44.9925499,205.2640228,119.5616684,67.89102936,208.4775848,125.2230301,129.4878235,106.244278,309.6975403,200.7755585,47.73180389,44.82786942
10/12/2020,121.569252,211.5337524,172.1464996,101.5677185,167.3500061,149.7198029,265.8896484,35.99646378,62.75783157,123.9919968,193.9231262,260.2947998,161.8526764,100.77034,48.35715866,135.9121399,92.43795776,45.24048996,206.4326324,119.1026382,67.89102936,213.877655,123.7698441,130.9102783,106.8955383,311.7096863,200.5423889,47.90879059,45.28939819
10/13/2020,118.344368,211.383606,172.1815033,100.0433807,162.1399994,149.2686157,265.6506653,35.50593185,61.82289124,127.9507751,190.9253693,263.4247437,158.3361511,99.09887695,48.31228256,132.7971802,90.94004822,44.4701004,207.5647278,117.6760864,68.18671417,215.2880859,123.5212479,130.6565857,103.5476074,313.0794067,198.5214081,47.75593567,45.9110527
10/14/2020,118.4322815,209.8909912,168.1855011,99.85283661,163.2400055,150.6405334,260.6727905,35.57728577,61.44385147,125.5993195,191.3057251,260.4581604,160.1082611,99.76429749,48.06098175,132.5644684,90.43473816,44.38154984,207.811203,118.9260864,68.0177536,213.3560333,122.0489502,130.5025635,102.7587738,304.0390625,196.4615784,47.00774384,45.19208145
